,Reward
0,425.2015408973871
1,439.55412411809385
2,414.38522640376493
3,402.8307472027178
4,732.2574056157071
5,399.42452040692103
6,269.05824649031956
7,201.99133581564996
8,259.09963799555874
9,273.9839958105057
10,215.05662868751855
11,237.6870610805285
12,205.32707766802469
13,212.96544630908696
14,276.2689108540832
15,284.9017754419226
