,Reward
0,1513.0485903598696
1,25.816083293611964
2,209.93391116412744
3,1033.4186877920927
4,1909.925216223356
5,197.86745409944967
6,798.5094083529622
7,1324.2084905956276
8,237.57917305257968
9,726.5928124481615
10,1008.6211810335961
11,112.9890855716988
12,335.1464842410716
13,1187.815680275789
14,393.02540288854794
15,1442.6006276573144
16,133.9022328100504
17,383.0336175770688
18,2652.5890882372278
19,202.68969526281646
20,672.8396997716094
21,2701.7181538874283
22,5341.889901722982
23,650.1519182888784
24,570.0970370137529
25,1380.015207828595
26,4643.3133279944805
27,495.13675193534425
28,1276.9801564515546
29,1656.8798264537231
30,914.5981335496233
31,1213.85831477652
32,98.68974120258238
33,449.72519831960864
34,1882.0121975841766
35,717.1274318570594
36,1130.945795117148
37,812.6711943060844
38,1319.0323967555405
39,313.6340016877868
40,3213.8778695178307
41,969.9166406988186
42,84.84708279542207
43,293.1757506452679
44,1132.0804078397578
45,3742.355521714166
46,926.2355105921298
47,1370.5865969807808
48,4833.8240496760345
49,271.123349289826
50,693.2433122301709
51,927.5056639119805
52,1904.6490170590687
53,1221.7765005904794
54,1374.4379761240314
55,235.43873963261674
56,867.992379677055
57,1237.4153266029282
58,1539.1397029271757
59,2608.917963000676
60,378.94304189078326
61,3448.526583487926
62,657.5482401917898
63,4118.449729601373
64,115.96431469942827
65,240.3430313088691
66,1038.6295587571951
67,921.3486522633801
68,500.9924242688828
69,1200.4723530799433
70,1046.5077576456451
71,1369.8902877275016
72,28.371640363763376
73,143.46076289645225
74,612.9188827724629
75,1851.5797147233175
76,1409.9779437693953
77,744.0844018802433
78,85.31764421782073
79,269.6080973972236
80,1191.1957621637548
81,2797.848265680655
82,8598.849449304997
83,2388.7351941667116
84,2660.041783850912
85,201.7420635696052
86,734.902633545173
87,1595.8694552859693
88,89.4044537328065
89,259.95817556208044
90,2377.6101467474414
91,242.11183417354522
92,2188.748431804572
93,342.89463650353554
94,1001.7969125368777
95,322.12598384184
96,2780.9908377242705
97,604.4313662640265
98,1167.82468026581
99,910.7866781621238
100,1077.8394637261724
