,Reward
0,687.822908201726
1,97.94467612816014
2,366.918255540583
3,1124.2153492520447
4,1235.00358237541
5,6.341346780696839
6,42.5094405424563
7,138.01305741997396
8,532.7055640855507
9,275.10525684250075
10,529.6480357581919
11,106.05949804216803
12,229.63886610823172
13,645.2842979302548
14,316.3456143300646
15,221.23748716295657
16,3940.425749496939
17,170.33283304877963
18,572.8035634541679
19,126.42174112181286
20,732.3116915773428
21,955.2515806412734
22,72.29105236316045
23,182.5171496683936
24,811.5300515487522
25,185.36180380308596
26,649.1034085382178
27,230.63286329210598
28,921.2296957593461
29,1281.1761302031161
30,51.27102527169531
31,138.20967371225436
32,374.82958743089915
33,139.15080801756508
34,1397.8582264039806
35,866.8745958456478
36,70.21247851916686
37,282.4154543190358
38,593.3106431547004
39,1401.4032633904174
40,119.70940290323625
41,471.41824109732204
42,832.9956606208183
43,2302.8852187211655
44,397.0774633337467
45,269.79386079503917
46,772.5549314729233
47,1825.6364575016228
48,188.27341832627522
49,871.2410394720382
50,120.14027339810907
51,344.3600624897817
52,1265.4867574992966
53,1356.098807780239
54,979.2457279446986
55,205.7530631997489
56,264.20159349970027
57,85.20034175594746
58,263.7821461917664
59,357.35385830259673
60,88.93643004374586
61,280.50031461036167
62,2758.8232309588316
63,70.47581005674033
64,394.4843586992
65,519.5031760240485
66,515.3111696005517
67,1603.031549177784
68,945.3504736180664
69,26.79260027068756
70,249.86013188556947
71,422.7103737968272
72,2801.625298483521
73,958.4036906515489
74,786.4529378114049
75,231.87323148394628
76,483.0855702398152
77,78.99152173714671
78,219.64479887516856
79,678.9657065556255
80,2396.441124851681
81,60.23890664149243
82,332.4442459753261
83,1096.13971809626
84,132.55658571508266
85,1385.2192347923642
86,120.92577286060776
87,506.860160580899
88,408.90427398689417
89,626.1032220033048
90,1017.5065864438461
91,899.3946006038144
92,734.3499380303087
93,767.2176820661228
94,208.18523781996527
95,2956.35417763206
96,344.92888487528506
97,1100.797100082327
98,511.1017531014347
99,414.7014288335841
100,464.3454480849003
101,18.44035227477889
102,154.30113055673374
103,1590.0848868170985
104,65.45708375654678
105,331.18421445613933
106,607.234057240452
107,720.3259937713242
108,719.81859962605
109,114.1149627538057
110,1099.8007731364637
111,553.657076873478
112,648.1665849931777
113,74.87595722760682
114,208.97882780047638
115,1052.8304337191669
116,3538.096064990685
117,168.37335029976626
118,460.18863343331793
119,1212.7581339125204
120,530.2928651457273
121,170.9196793977638
122,1519.950231408194
123,104.37035682352764
124,347.493808507888
125,593.6376971466644
126,790.380376202517
127,800.362061697875
128,642.2559232435906
129,1170.785234030385
130,1585.7901186871165
131,185.69273828462082
132,1292.128193419926
133,82.61527704456789
134,305.9356353726323
135,1139.2516273462045
136,394.8458248277269
137,643.0002198162105
138,87.52006418394451
139,230.2625479647757
140,1018.0409916951194
141,1219.5092183021345
142,2677.2252797336864
143,101.47536345589735
144,338.7768683637618
145,886.3267519200459
146,119.29144800140556
147,306.5700767836085
148,530.3021587199596
149,677.6129769290543
150,304.39176937847276
151,201.3695821612555
152,974.9398984693413
153,154.77041405380103
154,503.8249713971648
155,537.1216676165926
156,1250.130851970414
157,69.63934313282711
158,1724.0042792031777
159,612.9293677451325
160,415.9389970717627
161,2471.072687547687
162,763.8795093604435
163,2201.1503884612544
164,344.13237240790676
165,226.32723794715105
166,823.5998959697577
167,41.7063521318827
168,1100.2839515351136
169,229.0579735845394
170,797.2124054059295
171,107.72950363544571
172,256.64641937795227
173,242.4550317182113
174,433.85239480985655
175,411.3100809898706
176,75.09030442876197
177,205.62927388946042
178,3488.584653542769
179,1661.040693990196
180,187.0968042933778
181,2119.362370058724
182,333.38218942348595
183,1727.661659565147
184,323.7021979103709
185,2605.0660501220914
186,69.35483150877397
187,207.3445343258391
188,460.7091529919239
189,1020.9414426175395
190,115.54934529361114
191,320.2275008719378
192,3087.707431158981
193,112.22373583011414
194,643.7470619684624
195,67.75242016214311
196,365.5835472672301
197,604.8542849567771
198,168.4174412210722
199,4652.327225763546
200,173.90932976741067
201,1308.4628814402136
202,1389.747216811587
203,986.1702746502467
204,985.0958260263691
205,332.86537872091617
206,209.73742538836288
207,757.2142632453592
208,319.85709890996577
209,844.672278256168
210,763.5118167556599
211,179.04111353625183
212,1249.270342768325
213,861.8378682097239
214,168.80090853411588
215,955.1037173109247
216,208.2466253379887
217,2445.480554181881
218,7.586845937528228
219,2.514211781845182
220,59.04357801625285
221,372.7002841328347
222,817.7812576570861
223,205.6472353866904
224,1671.241888556779
225,2.397696427031955
226,27.374195661989962
227,105.81575259633955
228,336.3948571495152
229,671.93950631127
230,103.18547655201434
231,364.93254844751056
232,1263.6168158528185
233,204.7231480900276
234,3458.420980095044
235,985.5831936067591
236,649.5765855074279
237,7.503806442435113
238,63.76202780065981
239,275.23382002164976
240,460.54514089220834
241,469.3525171792449
242,101.00316233476546
243,524.6443732024786
244,701.5038055208888
245,507.9732809537645
246,616.4474010108663
247,214.9333552647962
248,909.6600074811291
249,250.66848496173222
250,2307.5279146126563
251,474.0587499685359
252,169.96365280350815
253,1062.9790456786982
254,321.1034368923665
255,616.3015916320874
256,68.48707224963385
257,175.32884496001617
258,676.3852482483209
259,385.02052996092885
260,281.36880292697975
261,1357.4653554970587
262,394.8964393299613
263,1137.2753063450532
264,668.2643228862888
265,3724.5619647393514
266,106.03623146766168
267,430.3764161939956
268,4225.42767809724
269,229.69421144330386
270,636.849490850921
271,129.43009615988365
272,1129.399491754594
273,313.5298302238355
274,732.0295314832714
275,608.4784028713426
276,853.0986453652072
277,258.5025280943199
278,863.2403527927949
279,226.3703748540402
280,1879.053055182244
281,90.72568230316259
282,714.4621799059536
283,2328.9267841324527
284,782.7768664834495
285,115.78223106334552
286,617.0750543908523
287,3504.0169250480863
288,2228.3204740104306
289,668.7590473108779
290,857.1858410382198
291,28.442592092925654
292,301.668774161098
293,1020.2177019254378
294,289.9082907030076
295,1519.5858893552056
296,116.2493740149159
297,577.0955902801937
298,357.69162233684784
299,1017.5135750099776
300,166.19629820649052
301,1442.1981195948706
302,770.3085691874796
303,239.91100768114353
304,727.9652914108921
305,454.78117478569
306,566.1036614662245
307,694.423457034525
308,94.75147842372148
309,295.2918571815923
310,1965.184236997007
311,2024.53956142728
312,133.26133248106566
313,693.5573348350027
314,1178.3696658319916
315,112.30142235726483
316,439.6248859270539
317,2203.132873737479
318,73.31915320447757
319,194.77083942946814
320,482.40135438948045
321,60.30526791953403
322,314.84899477273194
323,68.77779327796105
324,303.2469818051791
325,952.7140540142021
326,1359.3314470206467
327,243.57826682916283
328,1769.6447258838402
329,2106.362092532783
330,97.18906073358767
331,300.8011632829278
332,892.7254020023267
333,449.00584987028674
334,1070.0887466052711
335,1354.0777186194348
336,370.37725512233203
337,16.48798576182688
338,86.15583650832326
339,300.9806923545102
340,4052.4749550433608
341,143.17516775781547
342,621.5372891393843
343,961.9025465554021
344,1445.1465277547281
345,1724.0426243740683
346,1441.1210601550213
347,1344.8076879035987
348,522.8895681799744
349,1119.8930713283703
350,488.48632656833354
351,370.4962011232779
352,1042.754859128572
353,821.8772266513381
354,422.167017692113
355,646.8384562088132
356,258.2338326119935
357,442.0376859255502
358,1528.4355930124234
359,477.57447046774206
360,796.9983026808663
361,23.609833474222004
362,636.8041192652694
363,819.1459943591401
364,142.0130249052442
365,490.53344074686333
366,961.337770192406
367,112.57981929923639
368,257.97253418936356
369,648.4634581837884
370,105.97078213511196
371,443.55688896199956
372,3696.5900008154526
373,146.58090042769382
374,767.5658666777582
375,165.21876470547278
376,974.7937931419823
377,766.6084823862975
378,828.8033937291276
379,120.65842415633306
380,537.3374510377776
381,1197.197418565724
382,470.716260950363
383,126.36635698207175
384,485.05017612111556
385,747.8925858855447
386,128.67097021922163
387,320.0878503582449
388,311.6369160607771
389,144.1505557937641
390,552.5132042203758
391,1101.8650073355216
392,293.09854321225214
393,721.5645261141963
394,158.64798413145016
395,550.1714672557107
396,497.08753835225275
397,630.201974485691
398,555.6719753228829
399,2102.509375374278
400,69.88084464573339
401,214.55276788940157
402,1007.612704087029
403,106.57143080782463
404,432.33509834646657
405,750.3254955477182
406,152.27209548227694
407,622.1444532367065
408,498.87599619425436
409,133.38119902163538
410,716.7422453739416
411,1019.5938147321882
412,794.7143002362021
413,397.7484593658102
414,654.1433944376732
415,1225.9036812728607
416,552.5725557416805
417,961.1791441321382
418,323.91799675745693
419,1494.9239674730366
420,718.0534997904263
421,908.5581307571825
422,161.79639135361765
423,658.6876552776496
424,119.0216284857581
425,400.5316797717833
426,650.8518211411968
427,124.80726727153379
428,789.9540975367329
429,518.7020207730765
430,531.8018473583227
431,86.95236201348165
432,392.4590062769707
433,89.4960576401343
434,250.93015757250632
435,448.3896225843293
436,102.42859026986014
437,397.9753663874189
438,188.89959130060177
439,376.1135794265712
440,1338.9053243031344
441,1847.5561640964884
442,1414.0188153826248
443,105.08208776013116
444,355.3011649100614
445,876.8059696516726
446,590.4388932761873
447,81.76157177446854
448,234.85868783006077
449,1144.8117037211723
450,702.1550651310146
451,454.0692178277888
452,499.28584335036186
453,654.9221991537873
454,88.80856888457694
455,211.45977051052978
456,1172.8948156483461
457,113.53376618347895
458,509.9977558870677
459,485.4570416339426
460,158.64511216274528
461,660.8556335614705
462,1409.0568388856766
463,268.8440302740853
464,457.4896740098596
465,80.50374358213627
466,171.46460499693416
467,388.5575644931589
468,144.79455081725703
469,942.8329801956803
470,2564.2883175678326
471,93.56847643199244
472,344.2584610694139
473,885.7256196518464
474,98.11412308912763
475,279.273650501245
476,708.3450155459836
477,562.5642453066444
478,863.7838518420194
479,490.84114472585657
480,295.04219784100536
481,284.2594815307958
482,977.7092341609975
483,217.9807907215579
484,1538.9741093046903
485,154.94760025576446
486,1004.7052546898279
487,248.7101561109151
488,177.20117478280886
489,727.2016163945027
490,100.76706013317408
491,296.3747360824298
492,352.46659740022096
493,39.644899126967566
494,184.8574244562946
495,524.0841633586921
496,76.96339021315836
497,277.36805441922513
498,921.6956441710555
499,191.14079077359958
