,Reward,Average Reward
64,6.34011601703117,8.02541301970587
65,7.66974742212233,7.80897043572522
66,8.63523893992574,7.77278959408502
67,7.08304756035478,7.59567573846242
68,8.54599902717315,7.65482979332143
69,7.66227224864742,7.91926103964469
70,7.44488275361175,7.87428810594257
71,7.8602182090113,7.71928395975968
72,6.41149757217698,7.58497396212412
73,6.66623863750667,7.20902188419082
74,8.25149236189995,7.32686590684133
75,7.92058167841024,7.42200569180103
76,9.12321564328053,7.67460517865487
77,7.67855559892846,7.92801678400517
78,9.14401480497959,8.42357201749975
79,6.47177055057934,8.06762765523563
80,8.04405502584836,8.09232232472326
81,6.90896524623915,7.64947224531498
82,8.40684873625622,7.79513087278053
83,8.47363781242173,7.66105547426896
84,6.86090058657543,7.73888148146818
85,8.26853841549178,7.78377815939686
86,8.08462001663251,8.01890911347553
87,7.2637485498156,7.79028907618741
88,8.41043577618844,7.77764866894075
89,7.81699642740704,7.96886783710707
90,8.45498359522008,8.00615687305274
91,8.97284042155655,8.18380095403754
92,8.44579939899412,8.42021112387324
93,7.49924853493822,8.2379736756232
94,7.48419322823194,8.17141303578818
95,8.1971735445701,8.11985102565818
96,6.90176322733527,7.70563558681393
97,9.05929217174921,7.82833414136495
98,8.70011193405545,8.06850682118839
99,8.72096788977316,8.31586175349664
100,6.72719654897329,8.02186635437728
101,8.60640890277663,8.36279548946555
102,9.95400323268932,8.54173770165357
103,7.57533491353326,8.31678229754913
104,8.27385450467054,8.22735962052861
105,9.59521514764133,8.80096334026222
106,8.57055872912508,8.79379330553191
107,9.03626516118478,8.610245691231
108,8.75795784918575,8.8467702783615
109,10.2212467695471,9.23624873133681
110,9.07893270354776,9.1329922425181
111,8.14230610444576,9.04734171758224
112,11.8085637929534,9.60180144393597
113,11.1275741073704,10.0757246955729
114,10.6658721012042,10.1646497619043
115,10.9171479033098,10.5322928018567
116,8.41842659003531,10.5875168989746
117,16.6927019742129,11.5643445352265
118,10.8429075707972,11.5074112279119
119,10.9638621629496,11.567009240261
120,12.7668416302713,11.9369479856533
121,13.1016248412962,12.8735876359054
122,22.2810423053391,13.9912557021307
123,24.2805393739294,16.6787820627571
124,22.5538366116743,18.9967769525021
125,11.7306260398667,18.7895338344211
126,13.6205497971753,18.893318825597
127,12.0035527058832,16.8378209057058
128,21.4755310404029,16.2768192390005
129,26.992059898645,17.1644638963946
130,22.0471627314772,19.2277712347167
131,27.4495566039183,21.9935725960653
132,27.859320821827,25.1647262192541
133,28.6349705113228,26.5966141134381
134,29.8086471004882,27.1599315538067
135,27.417908668919,28.234080741295
136,27.6930509677854,28.2827796140685
137,26.6224121818241,28.0353978860679
138,31.3940049067069,28.5872047651447
139,26.9570161522116,28.0168785754894
140,28.7598959975794,28.2852760412215
141,30.5193392958683,28.8505337068381
142,24.7578294260454,28.4776171556823
143,30.6849596642451,28.33580810719
144,30.6575806578231,29.0759210083123
145,29.0481407019024,29.1335699491769
146,28.7494600107408,28.7795940921514
147,23.0650976974113,28.4410477464246
148,30.6333191236111,28.4307196382978
149,32.6372243548264,28.8266483776984
150,32.4382308046301,29.504666398244
151,24.6365916658346,28.6820927292627
152,32.8344494519293,30.6359630801663
153,30.1069866509673,30.5306965856376
154,28.6445940263367,29.7321705199396
155,25.0322430912861,28.2509729772708
156,26.999484451617,28.7235515344273
157,29.7310137513448,28.1028643943104
158,8.84163096995671,23.8497932581083
159,62.1333453634145,30.5475435255238
160,47.3723813159605,35.0155711704587
161,37.988709626816,37.2134162054985
162,58.6165503522545,42.9905235256804
163,38.6170602491487,48.9456093815188
164,122.454844819152,61.0099092726663
165,97.1813540564415,70.9717038207625
166,63.4439786036721,76.0627576161337
167,105.114013440217,85.3622502337263
168,95.5443437640543,96.7477069367074
169,110.185330858035,94.293804144484
170,125.61994836688,99.9815230065717
171,111.994364694891,109.691600224815
172,140.67512165746,116.803821868264
173,78.1311277128351,113.32117865802
174,165.818831840682,124.44787885455
175,112.949851342286,121.913859449631
176,121.538800591712,123.822746628995
177,153.740162307104,126.435754758924
178,97.3401015926183,130.27754953488
179,158.497698175348,128.813322801814
180,132.869404113809,132.797233356118
181,188.432662026953,146.176005643167
182,135.101362553663,142.448245692478
183,201.008416776051,163.181908729165
184,163.326166762619,164.147602446619
185,150.000072734888,167.573736170835
186,169.992792537351,163.885762272914
187,150.425857829805,166.950661328143
188,183.284714486806,163.405920870294
189,186.198223391615,167.980332196093
190,161.324797668018,170.245277182719
191,178.71373012488,171.989464700225
192,204.806054448468,182.865504023957
193,201.733216486955,186.555204423987
194,196.654622964891,188.646484338642
195,157.718010488698,187.925126902778
196,213.343669864502,194.851114850703
197,191.396840708501,192.169272102709
198,189.756077482941,189.773844301907
199,166.287127165941,183.700345142117
200,204.273700718193,193.011483188016
201,230.660882764438,196.474925768003
202,230.861311647611,204.367819955825
203,176.186714684078,201.653947396052
204,196.922762543971,207.781074471658
205,199.48995383568,206.824325095156
206,218.648060090458,204.421760560359
207,143.546522426592,186.958802716156
208,234.788778711189,198.679215521578
209,230.33052302118,205.36076761702
210,243.099908219812,214.082758493846
211,232.052710890938,216.763688653942
212,234.04438840483,234.86326184959
213,280.164944583422,243.938495024036
214,223.360976839366,242.544585787674
215,250.029441766452,243.930492497002
216,284.96678083339,254.513306485492
217,265.083294078496,260.721087620225
218,182.709776486818,241.230054000904
219,231.961944146378,242.950247462307
220,288.696704244686,250.683699957954
221,260.527215823298,245.795786955935
222,261.887681638034,245.156664467843
223,213.531780305534,251.321065231586
224,243.91746825256,253.712170052823
225,232.577566121615,242.488342428208
226,270.17700237284,244.418299738117
227,228.460634518241,237.732890314158
228,265.041539142298,248.034842081511
229,301.774088739405,259.60616617888
230,262.901646550599,265.670982264677
231,192.728013309697,250.181184452048
232,251.097018075363,254.708461163472
233,218.715058076346,245.443164950282
234,231.598247172614,231.407996636924
235,237.654933788577,226.358654084519
236,240.132325169233,235.839516456427
237,392.410329958851,264.102178833124
238,262.89450978756,272.938069175367
239,280.410938095327,282.70060735991
240,240.542758843594,283.278172370913
241,230.005379702874,281.252783277641
242,247.484855384411,252.267688362753
243,235.905448903323,246.869876185906
244,245.703120029902,239.928312572821
245,328.673219937144,257.554404791531
246,278.217467418666,267.196822334689
247,278.740918668928,273.448034991593
248,238.207372824271,273.908419775782
249,255.650296172992,275.8978550044
250,234.806947425264,257.124600502024
251,270.838606776553,255.648828373601
252,291.869802665338,258.274605172883
253,263.098443419083,263.252819291846
254,279.345761986409,267.991912454529
255,279.510210123769,276.93256499423
256,341.715802774131,291.108004193746
257,336.721295849333,300.078302830545
258,248.166475600706,297.091909266869
259,314.047359779755,304.032228825539
260,459.802815352754,340.090749871336
261,342.673565998946,340.282302516299
262,311.404279653851,335.218899277202
263,277.869103420962,341.159424841253
264,474.92537536238,373.335027957778
265,260.169539347204,333.408372756669
266,232.747244466085,311.423108450096
267,293.929898159777,307.928232151282
268,516.596716128342,355.673754692758
269,384.037033967831,337.496086413848
270,324.50355731979,350.362890008365
271,399.830209025022,383.779482920153
272,346.968947585419,394.387292805281
273,316.1777707203,354.303503723672
274,302.697043262828,338.035505582672
275,404.478126042287,354.030419327171
276,271.165550991525,328.297487720472
277,355.813023703228,330.066302944034
278,340.041951514163,334.839139102806
279,318.483862164159,337.996502883072
280,326.037623647915,322.308402404198
281,326.338002396337,333.34289268516
282,395.598408388415,341.299969622198
283,351.360520131968,343.563683345759
284,366.175663920224,353.102043696972
285,364.999089063517,360.894336780093
286,402.670342326902,376.160804766206
287,365.116977741388,370.0645186368
288,407.247703579293,381.241955326265
289,379.408445377004,383.888511617621
290,326.382440348592,376.165181874636
291,308.621399103156,357.355393229887
292,324.4130900201,349.214615685629
293,316.820090092033,331.129092988177
294,326.144250831417,320.47625407906
295,385.553367212028,332.310439451747
296,362.898794451439,343.165918521404
297,439.330071508173,366.149314819018
298,388.233733459495,380.43204349251
299,490.363403386715,413.27587400357
300,392.771617120619,414.719523985288
301,340.692116824732,410.278188459947
302,308.918122557682,384.195798669849
303,418.590920245889,390.267236027127
304,352.874650835782,362.769485516941
305,417.266244156306,367.668410924078
306,338.336100710135,367.197207701159
307,417.504185933919,388.914420376406
308,1008.8862671728,506.973489761788
309,462.319727256413,528.862505045914
310,475.966618923151,540.602579999283
311,491.217064135492,571.178772684355
312,464.597103120011,580.597356121573
313,477.049822455106,474.230067178035
314,477.437397416802,477.253601210112
315,422.515191006056,466.563315626693
316,441.493650377555,456.618632875106
317,461.993505064555,456.097913264015
318,401.063377150337,440.900624203061
319,372.793513842547,419.97184748821
320,470.568523627032,429.582514012405
321,422.680239754088,425.819831887712
322,492.020791903858,431.825289255572
323,427.720476428975,437.1567091113
324,607.718211506693,484.141648644129
325,714.775026002583,532.982949119239
326,493.059567478772,547.058814664176
327,464.415957604264,541.537847804257
328,509.210442089003,557.835840936263
329,391.179653804742,514.528129395873
330,366.275511160466,444.828226427449
331,445.189361314311,435.254185194557
332,659.656037882282,474.302201250161
333,408.103057150532,454.080724262467
334,338.992071416802,443.643207784879
335,763.227752694116,523.033656091609
336,569.745111349347,547.944806098616
337,668.303083416123,549.674215205384
338,1149.32634836567,697.918873448413
339,711.688827665085,772.458224698069
340,456.678671030691,711.148408365384
341,407.332583777922,678.665902851099
342,552.905957152886,655.586477598452
343,1079.7306783577,641.667343596857
344,459.86300072253,591.302178208346
345,748.023863278752,649.571216657958
346,1041.65617589829,776.435935082031
347,466.575376794618,759.169819010377
348,1949.38633089372,933.100949517581
349,1773.51751755,1195.83185288307
350,418.183634554165,1129.86380713816
351,1782.22015320484,1277.97660259947
352,689.106331359287,1322.4827935124
353,1039.05383254418,1140.41629384249
354,353.283674093223,856.369525151139
355,503.120897229496,873.356977686206
356,1343.53859304313,785.620665653864
357,392.214845858301,726.242368553667
358,1390.71853007614,796.575308060057
359,434.317611599879,812.782095561389
360,1515.95058158228,1015.34803243195
361,320.391063841253,810.718526591571
362,1434.58321669522,1019.19220075895
363,304.746396047932,801.997773953313
364,597.902161511354,834.714683935608
365,518.059010901517,635.136369799455
366,670.24859203369,705.107875437942
367,1271.89818579786,672.570869258472
368,994.63448935654,810.548487920193
369,893.177308318153,869.603517281553
370,310.21587011489,828.034889124228
371,1013.76939698568,896.739050114626
372,1528.42306723499,948.044026402051
373,465.170743157049,842.151277162153
374,725.405391046264,808.596893707775
375,732.876262344964,893.12897215379
376,1003.28403984133,891.031900724919
377,1376.13586061719,860.574459401358
378,400.278423816283,847.595995533205
379,999.329094781397,902.380736280232
380,566.330491442797,869.071582099799
381,289.51215306064,726.317204743661
382,319.715039007339,515.033040421691
383,426.725499949823,520.322455648399
384,1410.27390165416,602.511417022951
385,646.032843790366,618.451887492465
386,357.496669229867,632.04879072631
387,355.653066102668,639.236396145376
388,350.891932593647,624.069682674141
389,898.377408554212,521.690384054152
390,493.714961975448,491.226807691168
391,375.582719819732,494.844017809141
392,389.467358931864,501.606876374981
393,682.308524996072,567.890194855466
394,428.346477825348,473.884008709693
395,230.487797407015,421.238575796006
396,444.182536528448,434.95853913775
397,270.693439086541,411.203755168685
398,768.953722105144,428.532794590499
399,297.534267826367,402.370352590703
400,559.402237757925,468.153240660885
401,1585.88076818247,696.49288699169
402,1013.13910228568,844.982019631518
403,1220.10339491262,935.211954193014
404,419.684928662445,959.64208636023
405,333.671077730713,914.495854354788
406,613.493697987584,720.01844031581
407,295.063369337297,576.403293726133
408,1377.95974365622,607.974563474851
409,941.995386411454,712.436655024653
410,579.982264587131,761.698892395937
411,568.730390288682,752.746230856156
412,709.753002141582,835.684157417013
413,487.266413037083,657.545491293186
414,889.563393802426,647.059092771381
415,657.681032897721,662.598846433499
416,316.889473666357,612.230663109034
417,1314.18021730374,733.116106141466
418,580.78007063497,751.818837661044
419,848.10229700167,743.526618300892
420,328.635235010723,677.717458723493
421,270.734276455301,668.486419281282
422,809.632105371671,567.576796894867
423,807.009024268747,612.822587621623
424,337.635339896644,510.729196200617
425,815.098664675009,608.021882133474
426,336.4336846853,621.161763779474
427,466.41025453959,552.517393613058
428,490.809463800969,489.277481519503
429,674.353541183259,556.621121776826
430,490.860555566073,491.773499955038
431,425.947599423648,509.676282902708
432,580.105577007499,532.415347396289
433,602.350872012759,554.723629038648
434,596.199688750508,539.092858552097
435,551.418516561599,551.204450751203
436,466.053309475916,559.225592761656
437,439.620998400949,531.128677040346
438,732.148317025928,557.08816604298
439,775.344632126159,592.91715471811
440,917.285280216353,666.090507449061
441,301.263754405219,633.132596434921
442,649.579862199397,675.124369194611
443,800.194774575349,688.733660704495
444,630.939521146675,659.852638508599
445,571.764110073495,590.748404480027
446,555.590305903491,641.613714779681
447,491.147011726606,609.927144685123
448,445.42106676515,538.972403123083
449,1335.00965292306,679.786429478361
450,316.647393185637,628.763086100789
451,293.128767713326,576.270778462756
452,1278.22096429923,733.685568977281
453,1324.21170850821,909.443697325893
454,407.618960401456,723.965558821572
455,396.293996319586,739.894879448362
456,516.605591268895,784.590244159476
457,236.908293408238,576.327709981277
458,1103.52892231968,532.191152743571
459,316.177926445888,513.902945952458
460,522.798757987645,539.203898286069
461,1025.15687006897,640.914154046085
462,403.182517566627,674.168998877763
463,356.891239446813,524.841462303189
464,375.555565065839,536.716990027179
465,1558.8058594514,743.91841031993
466,467.302955264462,632.347627359028
467,910.237297939784,733.758583433659
468,1532.76925551636,968.934186647568
469,760.114856126295,1045.84604485966
470,559.27530551748,845.939934072876
471,567.756847492929,866.030712518569
472,443.181772899222,772.619607510457
473,595.007483744801,585.067253156145
474,489.418622860863,530.928006503059
475,1050.94894276569,629.262733952701
476,437.648894588676,603.24114337185
477,902.224065817368,695.04960195548
478,479.504632398181,671.949031686156
479,276.665312606067,629.398369635196
480,1146.94160692201,648.596902466461
481,893.167268755732,739.700577299872
482,326.600232040623,624.575810544523
483,865.249362768752,701.724756618637
484,353.868798006323,717.165453698689
485,366.199758897916,561.017084093869
486,479.687211546874,478.321072652098
487,476.13289950418,508.227606144809
488,287.256091061943,392.628951803447
489,942.248778615229,510.304947925228
490,502.671816555155,537.599359456676
491,400.299093134498,521.721735774201
492,565.862337347815,539.667623342928
493,534.812507406875,589.178906611915
494,412.129561692088,483.155063227286
495,409.911143092484,464.602928534752
496,636.808325623498,511.904775032552
497,544.389484509694,507.610204464928
498,381.553602192503,476.958423422053
499,739.42077774952,542.41666663354
500,649.12922777712,590.260283570467
