,Loss
0,0.8669134753581602
1,1.5851520932046697
2,1.802366937689135
3,2.049314542018692
4,2.6561961512546985
5,2.4095107221975924
6,2.751539353313274
7,0.3188754983151739
8,3.28614151453512
9,0.20309090236551128
10,3.0361329767445566
11,0.24690416359808295
12,0.2643929083569674
13,0.26726621648740545
14,0.17770367983030155
15,4.805698951164959
16,3.1122857159851263
17,0.44431797697325237
18,2.313855600787792
19,2.0419890456600114
20,0.41791651278472275
21,2.0391385479597375
22,0.5322798370791133
23,0.45043939498136754
24,2.668500173623033
25,2.0503961289519794
26,1.158533833837828
27,1.2489151031244545
28,1.039104823465459
29,0.9605156079400331
30,0.6620739970763679
31,0.5538539938855138
32,0.5806013303459622
33,0.5740469276643125
34,1.4186997923621676
35,1.0828142584505258
36,0.8843119953453424
37,0.34247652032208864
38,0.38108734558991275
39,0.20486732001882046
40,0.13941521970555187
41,0.12770619564689695
42,1.7364453167250757
43,0.5741474407608621
44,0.4385072344914079
45,0.5818011258226761
46,3.342620823706966
47,0.32143209542846307
48,0.1003726946466486
49,0.37068972058114014
50,0.34165798566536976
51,0.25291241878876464
52,0.2144814561092062
53,4.407512648092597
54,2.8810061886673792
55,0.12201238922134508
56,0.196702851637383
57,0.4272511725779623
58,0.307652506895829
59,0.49175588466459885
60,0.1999335814733058
61,3.6019831884936138
62,2.5838213962940246
63,0.5695098971948027
64,0.10805019410327077
65,2.453869428555481
66,0.06844430983765051
67,0.08416756477745366
68,0.09230789453722536
69,0.3920080249678904
70,0.5321991531949607
71,0.09332695201446768
72,0.08731695136484632
73,0.07826136138085076
74,0.4239184676785953
75,0.10229410906540579
76,0.1085561340332788
77,0.1774737835046835
78,4.313125187424885
79,0.08523957859142683
80,0.6074996830895543
81,0.10465497008062812
82,0.29541982544251366
83,0.11033963791560382
84,0.18510422662366183
85,0.06911984406115153
86,0.5322030322684441
87,0.32036285195686104
88,0.10509656558933785
89,0.10100044218061158
90,0.16335114595858613
91,6.929875630819538
92,0.1138182622147724
93,0.1803137232607696
94,0.3702184165245853
95,0.1862346706810058
96,0.18136276586446912
97,0.11907742777839303
98,0.07666001224715728
99,0.5116816945229402
100,0.3831964261538815
101,0.17800190460120574
102,0.14657154523883947
103,0.31810758438004993
104,0.2110936900426168
105,0.1732179677368549
106,0.07375036456332965
107,0.06149740595365074
108,7.008411460218485
109,0.36277732474845836
110,0.14306155045051128
111,0.21405652686080429
112,3.364688903833394
113,0.18930196275177877
114,0.10547293597483076
115,0.10264144165712423
116,0.13097634344594553
117,0.5790839185938239
118,0.2720539698140783
119,0.05803661824666051
120,3.874551543261623
121,0.14640758340829052
122,1.5056445651222021
123,0.15139876920729875
124,0.1332145974272862
125,0.1631290086013905
126,0.5373286908405135
127,0.1102789450029377
128,0.10108856942645161
129,0.04244598922232399
130,0.31130093719548313
131,0.24283539464668139
132,0.0540729511747486
133,0.10955243012431311
134,0.12297198314108755
135,0.0708648729196284
136,0.0696498485362099
137,0.10234269584188951
138,2.5060215889178834
139,2.2952436788007615
140,0.17903573355870323
141,0.1136218201428619
142,0.10231146255864587
143,0.054972518223166844
144,0.3984739198989701
145,0.3243278804351576
146,0.06934438604678235
147,0.2812893296910488
148,0.08845835382016957
149,2.397351904133393
150,0.08532279036235195
151,0.06066091658576624
152,0.08434039962012321
153,0.0569169386766589
154,0.05342074056970887
155,0.06296724390349481
156,0.038696959090884775
157,0.26089075044146737
158,0.04743968137227057
159,0.045342194447675864
160,0.047116876445358
161,1.8296382626599552
162,0.10357643432362237
163,0.1623785864623642
164,0.04720446087885648
165,0.04165077204816044
166,0.8731500895286445
167,0.5275074870500248
168,0.08061335236416198
169,0.12505578173149842
170,0.4092365281134335
171,0.08264163299836583
172,0.1213636259910345
173,0.07353969753312413
174,0.16894835712901113
175,0.06364115172764287
176,0.07320770692604128
177,0.05057071984247159
178,0.34610348229762167
179,0.3895697386818938
180,0.06293627211998683
181,0.0791025107351743
182,0.033416658128408015
183,1.4757155460654758
184,0.054726737055261765
185,0.4342359922360629
186,0.04250831377576105
187,0.05168928403293194
188,0.06136029549597879
189,0.06074962453531043
190,0.38590153712430036
191,0.0744957587740828
192,0.03544267628712987
193,0.20043543331848923
194,2.48254387334473
195,0.048489672490904925
196,0.036331291316309945
197,0.029140274120436516
198,0.04394439171337581
199,0.08999778144934681
200,0.09971934460627381
201,0.14263002999359742
202,0.05940195884031709
203,1.1226634757872034
204,0.06649789554794552
205,0.39722160484816416
206,0.038864801864838226
207,0.09424362766003469
208,0.09827917562579387
209,0.06491778586059808
210,0.0718110945817898
211,0.1053091268404387
212,0.4815010849160899
213,0.06947075958041751
214,0.035271407385153
215,0.02931179435654485
216,0.8875325660370436
217,0.05442022387360339
218,0.08784653314078242
219,0.044711238080435575
220,0.04949359711645229
221,0.29255875455564817
222,0.032009098624257604
223,0.032434977695447745
224,0.04153716099281155
225,0.03406532181725197
226,0.495380445435876
227,0.06146602732953852
228,0.06485375553311315
229,0.03102296513534384
230,0.21571439862600528
231,0.08726858558729873
232,0.08268156318772527
233,0.05394992479598386
234,0.05541137386462651
235,0.06274861219571903
236,0.5295970921437402
237,0.05438776586606764
238,0.030844235434778967
239,0.1894860778182192
240,0.03655365388485734
241,0.0647965216950979
242,0.12953681586695892
243,0.06924561885825824
244,0.063197675140691
245,0.0812109640071867
246,0.034744033604351895
247,0.07776414065156131
248,0.02027048581803683
249,0.06601554383523763
250,0.025555304200133834
251,0.0793777814891655
252,0.05594529035015512
253,0.0524623450692161
254,0.05302211253519999
255,0.07620148767719001
256,0.047480309466845935
257,0.03705170125767836
258,0.056707240349896895
259,0.0432132599686156
260,0.1137666809172515
261,0.04160857506794855
262,0.04379677321994677
263,0.039514950635702914
264,0.04597802006683196
265,0.03800744754844345
266,0.08788737393770134
267,0.05117552090123354
268,0.033282054876326586
269,0.24456702920724638
270,0.19309476363423528
271,0.09779924242984635
272,0.04265464496274944
273,0.048131165395898276
274,0.10298274537926773
275,0.2627397303134785
276,0.046612634730990976
277,0.09593030548712704
278,0.06658755436510547
279,0.16581826941401231
280,0.0967333397071343
281,0.06253926025383408
282,0.28481948339467633
283,0.06664497001329436
284,0.1638111055654008
285,0.031086191008307652
286,0.026118885481264443
287,0.05887620383218746
288,2.789008120991002
289,0.0905426462966716
290,0.49381323636480373
291,0.06820716717629693
292,0.05215795615222305
293,0.04761077923831181
294,0.05826442996403784
295,0.06308171083946945
296,0.12437553094350733
297,0.0485654839376366
298,0.04650094969256315
299,1.1256435228573536
300,0.03272936540561204
301,0.04166757314487768
302,0.067704481397449
303,0.08503460958245342
304,0.02865503005918981
305,0.05322184094111435
306,0.0600900994730182
307,0.0570311064748239
308,0.05154309476420167
309,0.03300399282525177
310,0.3308149113786385
311,0.07378002523364557
312,0.04394054422973568
313,0.07200634772307239
314,0.03190958535997197
315,0.02379012393685116
316,0.05472494074056158
317,0.09260258762224112
318,0.6059198898517935
319,0.8365483470577602
320,0.26800675701815635
321,0.08161853214987787
322,0.055790346129015234
323,0.06841841477580601
324,0.05628974860528615
325,0.025057295756505484
326,0.06570569671457634
327,0.06198393270024098
328,0.050849782150544344
329,0.2014024804739165
330,0.35604360556171744
331,0.07605689515621634
332,0.0495736370707391
333,0.04770892956912576
334,0.047687428329663814
335,0.04579548700567102
336,0.07137188990600407
337,0.023642847896189777
338,0.04196656330641417
339,1.4586204897354036
340,0.18452211387484568
341,0.04464585121386335
342,0.08970875821323716
343,0.32750081193298686
344,1.0824480290586507
345,0.04292909564101137
346,0.06387245036603417
347,0.057588740017672536
348,0.07581833809963427
349,0.04580541191789962
350,0.0391986323724268
351,0.08894893602409866
352,0.057333983659543716
353,0.030466735291793157
354,0.2387505549982052
355,0.3712784544681199
356,0.05523542213777546
357,0.2442571110183053
358,0.053443788729782685
359,0.03195409325521723
360,0.08293214690929744
361,0.06891094394725314
362,0.06040346551744733
363,0.04430419564887415
364,0.03510453326089191
365,0.11499479270589745
366,0.062441023184328516
367,0.046499389538075774
368,0.4126150488435087
369,0.04596440461173188
370,0.039196425164482206
371,0.06080014535982627
372,0.40613244430423945
373,0.15475747380987742
374,0.0363258219891577
375,0.025495632873571594
376,0.049385240471747235
377,0.040659640084049896
378,0.05901107190738912
379,0.027951109048444778
380,0.160711177084886
381,0.040048142607702175
382,0.038769468269310894
383,0.048280396208792806
384,0.0470878330321284
385,0.03207186155486852
386,0.04625166817859281
387,0.030674290580282104
388,0.024340166336332913
389,0.051656026986916
390,0.08296647878742078
391,0.07447035709883494
392,0.039796048263451664
393,0.03427933302882593
394,0.06428373383314465
395,0.8396168796953134
396,0.10536224548704923
397,0.22536539770662783
398,0.018550008984311715
399,0.058142946514999495
400,0.04814866898791479
401,0.02290500353119569
402,0.03343507020654215
403,0.04587474555228255
404,0.21910778059536823
405,0.09086855169080081
406,0.0364187943883735
407,0.03133218412497172
408,0.021914447787276005
409,0.03178717419687018
410,0.12527637884340947
411,0.0434499159182451
412,0.0398364024964394
413,0.06141469421281727
414,0.23813386605834239
415,0.3766620828715531
416,0.09442188774119131
417,0.32549156589748235
418,0.07180710282409564
419,0.10297268986905692
420,0.08889556897347575
421,0.07354402946075425
422,0.05589135637201252
423,0.06771903481021582
424,0.0905009338378477
425,0.19985470586480006
426,0.037097157555240304
427,0.04437541677325498
428,0.06352504810893152
429,0.11056041236442979
430,0.04821337399771437
431,0.054361442966779805
432,0.028943273256300018
433,1.723950643351418
434,0.07931704591073867
435,0.10249406907823869
436,0.053588416277489156
437,0.14762555515771963
438,0.26745365214665073
439,0.1225900179751079
440,0.039105300607116075
441,0.043577401843504046
442,0.17223182228135556
443,0.08836426996540467
444,0.07175392639037455
445,0.03929456904588733
446,0.05353080811328255
447,0.12532802476343932
448,0.03641954856866505
449,0.053200075427230334
450,0.03458616271382198
451,0.08441620678640901
452,0.01922722191648063
453,0.07317010092374403
454,0.0713380985056574
455,0.03371094682952389
456,0.6605432457348798
457,0.1565468530250655
458,0.14738858277532926
459,0.07010897077125264
460,0.0436940107261762
461,0.14040145137114451
462,0.050693247499293645
463,0.07714001709973672
464,0.06275154422910419
465,0.03229102187870012
466,0.04184146956540644
467,0.371813867515084
468,0.03303329380441937
469,0.04036864494810288
470,0.062209536251612005
471,0.05706817558311741
472,0.07965381071271622
473,0.04671113982367388
474,0.08134916347989929
475,0.03832418645179132
476,0.10359200173843419
477,0.04900560668647813
478,0.04225986861420097
479,0.030826368067937437
480,0.02090787365450524
481,0.07428931253125484
482,0.05479031884469805
483,0.018239923074361286
484,0.0225417697976809
485,0.08645220204234647
486,0.029614570902867853
487,0.03980877076182878
488,0.08385270375292748
489,0.023708695688856096
490,0.05410905476746848
491,0.04345452475699858
492,0.04817864606884541
493,0.030636254539422224
494,0.04455625888558643
495,0.03373765481810551
496,0.32771913642791334
497,0.06470344013505383
498,0.08132900302007329
499,0.04629728033542051
500,0.04189431370905368
501,0.029097922333312452
502,0.02564184850853053
503,0.19571831495977676
504,0.0418410014379333
505,0.027617587664281018
506,0.025127894719844335
507,0.017837402230725274
508,0.05482369537967315
509,0.03765331003778556
510,0.02716959022402534
511,0.04470353661745321
512,0.01125723503282643
513,0.05037913232226856
514,0.023231377860429347
515,0.05386469174427475
516,0.02538256498082774
517,0.05110059141879901
518,0.03526965632918291
519,0.01683591602486558
520,0.04131589047428861
521,0.028175732735326163
522,0.034863464839145306
523,0.02567025720491074
524,0.03703116593296727
525,0.2110138588370319
526,0.028041498198581392
527,0.037088055318236
528,0.022243469569730223
529,0.02891283786375425
530,0.2498580245963467
531,0.12348283164901659
532,0.040178563766130534
533,0.0282453322019137
534,0.01302169506861901
535,0.028191032606264342
536,0.056321045999357014
537,0.04817314362517209
538,0.016010932418885203
539,0.035857542978192214
540,0.13796159578487277
541,0.14390812854398974
542,0.029842056902270996
543,0.046775476770653766
544,0.03674170654267073
545,0.030973699947776368
546,0.07593096697964938
547,0.04331522051070351
548,0.08422854596574325
549,0.08058942072675564
550,0.041962349915411326
551,0.01511858305784699
552,0.05336024082535005
553,0.1674397843071347
554,0.03627540827565099
555,0.03451912421296584
556,0.0370472995993623
557,0.01851720517515787
558,0.01409417654358549
559,0.03746709854058281
560,0.03193117565679131
561,0.03935146512740175
562,0.027415336035301153
563,0.0440245233301539
564,0.013856351545564393
565,0.06285214346135035
566,0.050792094226926564
567,0.015579254920157836
568,0.043857942706381436
569,0.025288085378360848
570,0.02988653532859189
571,0.03486483643646352
572,0.05090252796871937
573,0.025463751192182825
574,0.039287070894351926
575,0.02338816154806409
576,0.060853655564369544
577,0.017064949860650814
578,0.044806992658413945
579,0.4185797489444667
580,0.025672560243401678
581,0.05594480283325538
582,0.04522873015375808
583,0.04405211334378691
584,0.058914625315810557
585,0.02820036098419223
586,0.029401737950684036
587,0.045807141900877466
588,0.043129180893083686
589,0.02245630340621574
590,0.029082844064419078
591,0.041351068663425396
592,0.03807997462354251
593,0.03466130485649046
594,0.029590096682392188
595,0.03279362771427259
596,0.4529499402076908
597,0.02202715932507999
598,0.052903441690068574
599,0.04488906603801297
600,0.051391731027979407
601,0.018134084311896004
602,0.034227970568463204
603,0.01473774183086789
604,0.03905534472069121
605,0.01894138151255902
606,0.03571861528907903
607,1.8333585358966957
608,0.18033063849434255
609,0.12849519583396612
610,1.6904995861148564
611,0.37111801659921184
612,16.261430135928094
613,0.6074492757208645
614,0.5604280414583627
615,0.4329479824664304
616,0.3800499791014772
617,9.299738123151474
618,0.1576050129777286
619,0.31073327133490236
620,7.211300125904382
621,0.30511566856876016
622,1.372689974779496
623,0.31343839860055595
624,0.2656876196422672
625,3.446983440825716
626,0.394495038380046
627,3.442615668763756
628,0.7398556740838103
629,0.19786895742290653
630,0.5085655147209763
631,0.38433217207202686
632,0.4175954408128746
633,4.651123440317678
634,0.21677892541592883
635,0.6493022594520881
636,0.4774938752889284
637,0.21510769599699414
638,0.11013114738234435
639,0.25089278663508596
640,0.0764373698097188
641,0.2313936151065718
642,0.15479300749902905
643,0.11586723703949246
644,4.107957415794954
645,0.27651892170251813
646,0.07719031609995
647,0.20513415173627436
648,0.13592428778647445
649,0.14759756992571055
650,0.23918757367355284
651,0.08994434032174467
652,0.20620352201658534
653,0.06766700091002349
654,0.23484994102618656
655,0.06780636052135378
656,0.04972810284964453
657,0.17018025584875432
658,0.09207909163669684
659,0.06786014873650856
660,0.14385448154207553
661,2.413472153991461
662,0.09248278922532335
663,0.06913992351774141
664,0.06612759319550605
665,0.14814578972445816
666,0.1436130183050409
667,0.0537947115816678
668,0.17120665672700852
669,1.5748761746508535
670,0.31837654929840936
671,1.0309835515916348
672,0.16637377260631184
673,0.15692202170030214
674,0.8043407600489445
675,0.05980288135760929
676,0.05426084587525111
677,1.0409515732724686
678,0.06297979392847992
679,0.1068625773689746
680,0.07308617004237021
681,0.10440052084777562
682,0.1629912910342682
683,0.07530256694626587
684,0.11677483225294054
685,0.05624977698280418
686,0.10403913899410781
687,0.10483927389141172
688,0.049562342933495526
689,0.0846735677216202
690,0.09874448669761478
691,0.06696145294699818
692,2.5115949234372237
693,0.1435021912740922
694,0.16809842026059413
695,0.6072051015864417
696,0.09319393907535414
697,0.11776772249731948
698,0.08729219128581463
699,0.5126267894289412
700,1.2215478775644442
701,0.05900807258221903
702,0.09275378108904989
703,0.03973272588918917
704,0.07609847097273814
705,0.07249883563490585
706,0.07111844960018061
707,0.057617608398140875
708,0.06521494999178686
709,0.10241457418778736
710,0.06276113709391211
711,0.0706066138081951
712,0.047175010904902594
713,0.06577399733796482
714,0.11468790430517402
715,0.03990862995997304
716,0.06025045519018022
717,0.18695098631696966
718,0.06839740441582762
719,0.09041751374170418
720,0.18477285247436157
721,0.07153365369595122
722,0.3319288757746108
723,5.740825269730886
724,0.15225732201615755
725,0.0877991264751472
726,0.08786978367133998
727,0.07442361529429035
728,0.09806346316472628
729,0.09189282156294212
730,0.03781134777382249
731,0.11721029688487761
732,0.03638710698287469
733,0.10964429031228065
734,0.05705620315275155
735,0.06664324436787865
736,0.0312786299502477
737,0.04104047588771209
738,0.07878006341379659
739,3.190197360957609
740,0.045328860980953324
741,0.04671466852505546
742,0.07735426774743245
743,0.08730284741250216
744,0.03600535931182094
745,0.5956182459955016
746,0.12000110780354589
747,0.11910909032449127
748,0.08286388248525327
749,0.07535389457189012
750,0.24413021091495465
751,0.07683024341095006
752,0.10867069694149904
753,0.04146005116567721
754,0.05252984241378726
755,2.1732011971907923
756,0.07641689055599273
757,2.7113180639866186
758,0.2242049808716729
759,0.11920787089804889
760,0.10116488936473615
761,0.031889807395964455
762,0.09001966022560737
763,0.17506206708349054
764,0.09257185635506175
765,0.07597021942783613
766,1.3473484703456051
767,0.1117582675419726
768,0.08729162325253129
769,2.92911862573892
770,0.28919585612602533
771,0.20018701489316298
772,0.09452693159109912
773,0.07822630896125701
774,0.07379199430370136
775,0.11938437168719247
776,0.08191840490908361
777,0.08257874318378526
778,0.03722181686316617
779,0.11430486251192633
780,1.6693536089456757
781,0.7868964737536771
782,0.3404931722412584
783,0.40289564232589326
784,2.131619062949903
785,0.3209522200515494
786,7.160971510113086
787,0.14130899416086323
788,0.30281648536365535
789,0.12908598691510634
790,1.6328890824544942
791,0.17691047743719537
792,0.5570889248643652
793,0.1165026218026469
794,0.08096407288103365
795,0.6667133735099924
796,0.11366347137955017
797,0.15813749183434994
798,0.05871156805824285
799,0.07817450889706379
800,0.13244797859806567
801,0.05306156189762987
802,1.2849610774603206
