,Loss
0,0.12795751695521176
1,0.01797144962474704
2,0.014931551145855338
3,0.02754781872499734
4,0.0189064979145769
5,0.025293081301515485
6,0.015776881121564657
7,0.01896017340477556
8,0.031935254935524425
9,0.02047583858075086
10,0.025754781675641426
11,0.022515964295598677
12,0.024257972795749084
13,0.015231357375978406
14,0.01848961104406044
15,0.01783465554108261
16,0.01717360779075534
17,0.015021467296173796
18,0.011057274034828878
19,0.010893664317700313
20,0.009143633233179571
21,0.009082673120428809
22,0.008742550219176337
23,0.0071371285652276125
24,0.006585923684178851
25,0.00611631236388348
26,0.006521845359020517
27,0.0042582623284033614
28,0.0054796138607343895
29,0.0051965455299068705
30,0.004116645203976077
31,0.0033778970254388697
32,0.0022566993236978307
33,0.0028298481471210834
34,0.003667870768549619
35,0.002239495159301441
36,0.0027550238622097824
37,0.0019804992997705996
38,0.001972295230370946
39,0.0015276759688276798
40,0.001741689394111745
41,0.0012873413274974155
42,0.002196892077790835
43,0.00261105317995316
44,0.0018265875904035056
45,0.001438816064819548
46,0.007333287913388631
47,0.005606844689918944
48,0.009048746092685179
49,0.0068359231828253545
50,0.005182501816034346
51,0.0013667311060999055
52,0.004438288041001215
53,0.014262524151035905
54,0.007078436220763251
55,0.005472532233488892
56,0.0049505524522828635
57,0.020007769201856717
58,0.00725455138099278
59,0.010809537683962844
60,0.011557686499145348
61,0.0027201122054975714
62,0.020102897861943348
63,0.0033201248476871113
64,0.007814191931174719
65,0.0038597820912400493
66,0.004294178159216244
67,0.00800831387832659
68,0.002816988829818001
69,0.004860326582365815
70,0.001293228069516772
71,0.004456454954197398
72,0.0022298965785012117
73,0.00980769085290376
74,0.04624993338375134
75,0.039002841221463316
76,0.022474244571640156
77,12.649251777207336
78,0.015836977817889418
79,0.021644347086839842
80,0.007743723953899462
81,10.989587400823893
82,0.016611241479768068
83,0.022449353678166518
84,0.018318340257610543
85,0.015356260234057117
86,0.02998434599212487
87,0.024256339701605612
88,0.034562897691284886
89,0.038355477727236575
90,0.16334127185109537
91,8.35323273181566
92,8.202325838543857
93,0.25130629343984767
94,0.23789208650123328
95,0.2835008294430736
96,40.489044734079286
97,7.965653503201702
98,9.426421269233106
99,8.628449251776328
100,0.23849956464118804
101,7.0284820705361195
102,0.26604188766796144
103,0.211975886055734
104,0.17762789004555088
105,0.30241643530316653
106,0.3789447108647437
107,0.2606937293866395
108,8.015038130828179
109,34.41943116218317
110,37.00425578920558
111,31.092925267340615
112,26.4260875003878
113,0.2434620055486448
114,24.370899023103995
115,0.20626019155606629
116,22.727256930005478
117,0.13750961903715506
118,19.806684437900913
119,6.540524877619464
120,0.19370685748954203
121,38.953441791955626
122,23.663605998424554
123,5.43104094688897
124,22.911366271809676
125,0.08878389983583475
126,16.45512618506327
127,15.269976355959079
128,0.10673139420723601
129,13.427172393142337
130,0.07595474147674394
131,0.10166174833429978
132,29.392031235503964
133,0.0635709220165154
134,20.894623778599634
135,0.15660762383486143
136,19.998735391405443
137,0.18480184690852183
138,3.5561221640557052
139,23.077844409630053
140,0.16285855880241798
141,0.1362719424359966
142,0.1916200946929166
143,0.12872357909509446
144,12.586138928574655
145,0.11322968628373928
146,10.706618334722952
147,10.007916162541369
148,0.13709408782999616
149,9.81249099912029
150,10.159038784885343
151,17.771425967871618
152,3.579660882425742
153,8.260244371462614
154,9.374496622660445
155,7.620142323119216
156,0.4055507590968773
157,7.253901302663143
158,0.1433051799889654
159,10.114599536082824
160,15.677333579413244
161,17.128746033614153
162,2.6589078548597174
163,0.1961230663873721
164,0.16665213849628344
165,2.383642984346989
166,0.3025783452176256
167,0.2475766016403213
168,8.630018499470316
169,2.38303490664257
170,5.739267823204864
171,0.08595588626922109
172,0.49117992918472736
173,5.852260814380133
174,14.678075734224695
175,7.585338934794708
176,15.946378148612713
177,1.7008641990891191
178,1.5208962572854943
179,0.11050169069785624
180,6.785019534059392
181,4.7120246895531634
182,0.18986985141245896
183,0.183941487967968
184,0.3008284911543342
185,0.18642109094653278
186,0.09271828616037965
187,7.089273712504655
188,3.7664749748888426
189,0.20289190376352054
190,5.577396965632215
191,0.13458835342898964
192,8.464473351551078
193,0.13178048108238727
194,3.9155000394501256
195,4.744605720485561
196,4.8606896678509655
197,2.641242944635451
198,0.09709424747852609
199,4.188927075077663
200,2.974911320362298
201,0.07418984054820613
202,0.08362902624940034
203,1.653585443951306
204,2.8197373524672003
205,0.18811338454625
206,5.282004345363385
207,3.361585614341311
208,0.12731054806499742
209,0.060457500902703035
210,0.09408947126794373
211,0.9218433470698073
212,2.616472463493119
213,0.1564850712886255
214,0.06593816130189226
215,0.2116924870701041
216,2.6193416066540522
217,3.652479939466866
218,0.13226724778623974
219,0.19815449218949652
220,1.678735141638026
221,0.13027753696078434
222,0.08139917573425919
223,0.12915107254957547
224,0.10052883891839884
225,1.744512699742336
226,0.10905415447341511
227,3.4282935538038144
228,1.4694155969010354
229,1.4292713113944047
230,1.3975542755302741
231,0.13641742304471335
232,3.3773754725814795
233,1.8691412009866326
234,0.18019063340661887
235,0.08140045809350341
236,0.1762427999638021
237,4.871655159926741
238,1.8856737690628507
239,1.0915000373228394
240,1.6510553792439169
241,1.5476678740498755
242,1.359867719934846
243,0.15323120170505716
244,0.11454516993835569
245,0.15083745291340164
246,0.28899462963454425
247,1.4380446542752907
248,0.21499138242797927
249,1.338953151095484
250,0.22232783018262126
251,0.07349674894940109
252,0.15659086986452167
253,0.07061083316402801
254,0.19937456039479
255,1.883345824846765
256,0.2405357146993083
257,0.17577702134440187
258,1.323986515562865
259,1.114459795790026
260,0.22183388058110723
261,1.1284421863034368
262,0.13217136174243932
263,1.318948176514823
264,0.12951655813021717
265,0.14738802697102074
266,0.22055855334619992
267,0.10800834800320444
268,0.12759301615078583
269,0.09642801254085498
270,0.16685541900951648
271,0.7681720516129644
272,1.565882182993755
273,0.05874365003292041
274,0.133849222016579
275,4.106047564718847
276,5.674066305658198
277,0.15016165212728083
278,0.10450587319210172
279,0.8478704965360521
280,0.1764255604547543
281,0.6400394531927305
282,0.8453184708560002
283,0.7621537892424385
284,0.09738882131650825
285,0.11148544138122815
286,2.8826514436063007
287,0.11519387958978769
288,2.7975303113045813
289,3.3940587965771556
290,0.12571298410912277
291,0.155929953296436
292,0.099575970164733
293,0.1630454378318973
294,0.09230820082011633
295,2.857749367764336
296,0.13566868354100733
297,0.1334861046547303
298,0.12182003346606507
299,0.1341855878534261
300,0.071926049580361
301,1.7377893017372117
302,0.0931430192861626
303,0.2054016351096834
304,0.467775354970945
305,1.8975271551520563
306,0.1538782147807069
307,0.18932418926851824
308,0.13431758251972498
309,0.10651240440201945
310,0.1000414374841057
311,0.44365477092369476
312,2.5054999137180856
313,0.1354310056165559
314,0.12239939813480305
315,0.12816061133489712
316,0.07718161633238196
317,0.13175614338251762
318,0.6589081627782434
319,0.6869802254506794
320,0.2516457398654893
321,0.11150915023763446
322,0.09045614144997671
323,0.07721143712115008
324,0.5551435794252029
325,1.0866100836457917
326,0.3346880765428068
327,0.14231749633909202
328,0.10006485581980087
329,4.774714516638778
330,0.24873932697601048
331,0.15955518591217696
332,0.25241503288561945
333,4.65467714429833
334,0.17538124527200125
335,0.1613710128614912
336,0.2043671637191437
337,0.2503127097676042
338,1.4940907704178243
339,4.062740663846853
340,0.2147792676347308
341,0.1580973418254871
342,0.5611577224568464
343,0.3564286950888345
344,3.66907369872024
345,0.08325444682850502
346,0.18911806269761655
347,0.1582785514467105
348,0.1206423591269413
349,3.6140381338089353
350,0.1166799819847256
351,0.41413770032813774
352,0.13683884968304483
353,0.11861031985681621
354,0.2942652698708116
355,0.1380329926905688
356,0.18521545303847234
357,0.1648437357856892
358,0.14275747354004126
359,0.09861649223057611
360,0.14720701211190318
361,0.11532963736217425
362,1.1545067299442053
363,0.09234142254313724
364,0.5483678706110368
365,0.09092414866609033
366,4.682743610738908
367,3.6716495402157308
368,0.19077344847391942
369,0.15496523203328252
370,2.6836028471037023
371,0.186259997083107
372,0.06228768148284871
373,0.16848765831673518
374,0.11940635108039714
375,0.24050736126373523
376,2.0336882641597187
377,0.18899271747650345
378,0.20490694662439637
379,0.3624045964974357
380,0.2827972927079827
381,0.14374980855836839
382,0.06594215905861348
383,0.05019538393935363
384,0.7804428648028988
385,0.1845654466364067
386,0.18936231074967508
387,0.10942958125160658
388,0.08069365569681394
389,0.13219832041068003
390,0.13534883053289376
391,0.13685140969182613
392,0.07652649896554067
393,0.12820320049140718
394,0.06836419546743855
395,0.04497791405592579
396,0.12766391785698944
397,0.10618132574018091
398,0.09309674053802156
399,0.0778290258742345
400,3.704417663277127
401,0.13038399985671276
402,0.12302764642845432
403,1.1692219763877802
404,0.1183067059595487
405,0.1925486693129642
406,0.06288137856317917
407,3.4007678476664296
408,0.09630528200359549
409,0.23663581263099331
410,0.06814824035318452
411,0.14043298159122058
412,0.09791214458682589
413,0.09041393224688363
414,0.11283626294834903
415,0.0529948250608868
416,0.033565155315227455
417,0.08543759735612184
418,0.09077066568461305
419,0.05934820402217156
420,0.16279730616370217
421,0.07334487701045873
422,0.6680313992103037
423,0.05402333982056007
424,0.11903110826388001
425,0.17935158253385453
426,0.7266696320759365
427,0.08495758306235075
428,0.09822796072548953
429,0.49695433320011945
430,0.6416319718642626
431,0.08811405495928284
432,0.1261343257589033
433,0.07261342982274073
434,0.05037009458028478
435,0.10641999392028083
436,0.08390379939228296
437,0.0596750207922014
438,0.9984186590390891
439,0.07798758436110802
440,0.07524055485409917
441,0.15973035963288568
442,0.08861832188667904
443,0.10151121583476197
444,0.3087361118378794
445,0.04049850120136398
446,0.1391604822762929
447,0.12063079404006202
448,0.054792379873106256
449,0.030982323128409917
