,Loss
0,12.027762177586556
1,44.397214896045625
2,66.53986306583974
3,129.17776314709334
4,346.64267988204955
5,260.9094131588936
6,286.219154715538
7,389.1161418676376
8,235.94665237665177
9,425.06085512638094
10,29810.42433834076
11,362.275368309021
12,424.36217999458313
13,27664.984398174285
14,358.06273744106295
15,609.9551356315612
16,25816.525278271736
17,24905.356560590863
18,803.3667827606201
19,863.3364904403686
20,23742.50871579647
21,1025.2598451852798
22,992.0282157301903
23,35152.39652805329
24,1292.6081534177065
25,11304.400146102906
26,11159.556509423255
27,22878.59526233673
28,30885.96293067932
29,1777.100058746338
30,21870.008910655975
31,2526.9373789906504
32,22583.98502998352
33,2222.5113508284094
34,23971.878676986693
35,24734.624310302734
36,4007.816039276123
37,34105.30300220847
38,11217.15957517624
39,3810.0409103393554
40,35880.23098144531
41,4544.568830013275
42,340371.9698683262
43,309372.33700050786
44,279809.5234250069
45,245335.63282613753
46,3300.5002493858337
47,238949.6198839009
48,224039.10032196046
49,3022.6798976898194
50,2813.421472430229
51,210784.413303566
52,10760.161780667306
53,221795.03468526938
54,212641.08196529298
55,28966.883327126503
56,10492.054392772912
57,2193.925284218788
58,186806.66340807677
59,10350.95479927063
60,1967.5169978141785
61,20893.192417621613
62,21204.359587478637
63,181552.00979499816
64,2510.2271156311035
65,20272.414302825928
66,1876.2365198791026
67,1977.4022731781006
68,21215.41410894394
69,29633.25400147438
70,1926.4228774070739
71,1845.9817475259304
72,1962.9533360719681
73,1950.8558725833893
74,1866.300973510742
75,21457.297125424444
76,10941.576323843003
77,21808.251700782777
78,1999.8861619770528
79,10620.527969169616
80,185482.3272539258
81,21395.20648136139
82,177480.2326069832
83,30331.31143951416
84,1164.573578605056
85,1667.4527469038962
86,1674.049821805954
87,1243.02771474123
88,1489.1318960547446
89,173512.77221896796
90,166465.72677886486
91,1392.9692432880402
92,1042.0387441158296
93,733.1418261498213
94,179765.0020424366
95,1429.3613495409488
96,1513.4199308395387
97,1459.6049778938293
98,20854.214473199845
99,21018.724644374848
100,30419.903668117524
101,155581.798650676
102,1205.8700097084045
103,976.169624131918
104,1082.769929599762
105,911.742415151
106,906.1898786246777
107,1033.35030336082
108,1343.2591805458069
109,172879.71972503662
110,10956.692447280884
111,803.8263762146235
112,905.1811750531197
113,52391.98106765747
114,1060.9875050783157
115,1028.793768119812
116,1216.3630122542381
117,964.540784072876
118,149772.59096306004
119,22588.582678222658
120,781.7850586771965
121,819.2229675475508
122,21819.04910297394
123,911.3835378646851
124,20668.52947331667
125,766.4595056533814
126,754.335506439209
127,791.2631406784058
128,10974.184109306336
129,893.4725540399552
130,28057.359500157832
131,752.3691647052765
132,1309.8106002807617
133,818.8607417583465
134,149074.40675775707
135,1638.9539937496186
136,1139.0382793426513
137,11814.625860035792
138,106991.84945967197
139,1373.949379626289
140,142755.187412858
141,47256.703553275765
142,977.5794575691223
143,11303.263269758225
144,21443.563099470735
145,716.1268191426992
146,137695.89901248366
147,141910.43709852695
148,786.933466720581
149,718.1079580068588
150,389.6471272975206
151,685.7015493392944
152,76525.97606686354
153,18947.84970417023
154,10705.522918701172
155,28561.808182120323
156,49847.88331459202
157,72039.61988921165
158,17334.108416366576
159,19438.505442118643
160,94135.90799760818
161,10046.176589393615
162,949.169236087799
163,734.4026001930237
164,155113.2471001625
165,1690.8798734664917
166,18624.710997867584
167,18064.158445739748
168,134513.51328327655
169,17616.50648584366
170,82698.41125337221
171,14742.068825346232
172,64412.06233234405
173,710.7164419531822
174,978.9259760856628
175,581.1982685744763
176,991.1073305130005
177,24263.337313842774
178,111929.12925611735
179,942.1825843185186
180,127008.21247811728
181,14514.63420677185
182,61553.138108381725
183,78645.81810660362
184,57824.08445029259
185,57411.15555419922
186,21613.97966899872
187,7427.118518829346
188,792.0508811950683
189,8163.934159088135
190,1052.0642366409302
191,75854.24507446289
192,117590.97153778076
193,101435.54914722443
194,8087.843349361419
195,132391.2256439209
196,8120.9531088233
197,50768.43617192209
198,2578.5138852119444
199,78761.37016806603
200,76798.2929647088
201,556.9605180233717
202,82700.02621610164
203,8237.93201919794
204,878.7169702351093
205,501.09451847076417
206,8195.391345787048
207,770.8825689233839
208,79022.49284143299
209,8326.742229688167
210,8126.313370235264
211,111080.36699147224
212,7674.022190594673
213,467.52733919620516
214,152.63788058757783
215,18535.775967502595
216,7535.548093678057
217,7555.944070482254
218,18095.63903179169
219,687.3321930885315
220,17944.40445267111
221,228.26640499979257
222,88561.88071653844
223,378.7868478987366
224,134465.55460472405
225,13575.056859559194
226,13367.908812117577
227,56888.277264104036
228,227.6907221958041
229,113723.52912518979
