,Reward
0,130.43622855305338
1,8.592750422770528
2,136.57766347663
3,141.86704256595428
4,152.57619029446073
5,188.85556652640912
6,261.5121550597565
7,207.59467350612871
8,264.2859711032811
9,87011.10756602626
10,327.5919477399525
11,286.71189183622187
12,307.67438882482384
13,298.127175481963
14,320.2894632796047
15,346.85791103757214
16,338.8626098311441
17,363.5796914440866
18,399.03266382627635
19,347.4384196527517
20,1624.7131795402543
21,1554.1889796704984
22,5183.730694229476
23,1835.6539206456755
24,360.578285238342
25,342.83086884775963
26,677.3115605263453
27,357.6454321471959
28,350.14177734742486
29,367.8020880056348
30,368.54559531930295
31,449.8151221337811
32,353.8288062859564
33,402.0414054602126
34,338.1345229094158
35,486.72316083429894
36,397.44656694581
37,478.4118170797848
38,25390.25987325278
39,37708.561473906404
40,479.5227970314403
41,620.2325063362351
42,691.1814153212243
43,3035.345828005112
44,3026.6826697601746
45,1854.6416017811446
46,913.628344188126
47,1538.0662712472824
48,2726.061370752828
49,1914.080725627675
50,442.9252185236601
51,525.6304581959305
52,1377.8930831137397
53,20264.44785196002
54,1366.9117021250624
55,1328.8986231441581
56,3376.544633470212
57,43.24173903681888
58,56.01871243955337
59,46.700247445930415
60,48.938866709410796
61,57.263295283094244
62,55.45645888949509
63,69.07381348098876
64,72.87664194839458
65,65.4921225577396
66,118.57772073840447
67,992.2420599841345
68,735.3063525359173
69,1113.3196437521465
70,1180.1871631307627
71,1276.9988945646207
72,2993.3528057154444
73,3891.8951038386567
74,2751.4032491819985
75,490.52097405221525
76,2483.4119373354547
77,5558.482103400709
78,2850.1339889944834
79,750.5142744439436
80,4459.87790998219
81,4414.190642308057
82,1559.3325096930473
83,5369.905047409212
84,11353.30982770972
85,2560.957546000066
86,1476.467959662335
87,1777.7096768368374
88,1846.6319540584195
89,3393.262743374733
90,5429.797149492553
91,2544.6766288618833
92,999.2352683911463
93,1936.1948924799433
94,1099.5323529760797
95,2578.8099268971077
96,306.63735065732953
97,602.7712541793477
98,625.7905048587105
99,1530.6568105131569
100,1088.2702358114177
101,1353.480684168012
102,1636.452075054547
103,609.3420952642872
104,601.6908327846813
105,1227.4140663017909
106,541.6338018268219
107,1262.5179053747827
108,5901.592011404779
109,526.068917357061
110,400.16927823854843
111,386.06190072169994
112,490.0588775577476
113,239.3912796119384
114,568.8238256076575
115,418.5690704323741
116,518.876789490555
117,315.71493039725544
118,703.1387359578027
119,612.1871097002299
120,359.88437698039183
121,884.0765738131461
122,490.21676758309593
123,294.26236889144633
124,459.5854620681298
125,813.5985352139357
126,988.3804679247519
127,788.1435511575967
128,1131.4190526211341
129,1041.4580549910613
130,2020.9894617311495
131,2368.3875053791567
132,1137.94473402808
133,466.7311728699357
134,2013.9866181112297
135,798.4303732789587
136,4052.7657297885607
137,627.072055422925
138,1017.934538168469
139,473.94260595529295
140,819.816218518732
141,802.2849295047254
142,907.0238124316943
143,882.020226219921
144,833.8680476706224
145,449.6332316658176
146,864.1213295021502
147,179.3006271622379
148,278.32591561882174
149,685.9311719356564
150,351.20830059350055
151,563.5114927516978
152,732.7073943027876
153,487.1836689909305
154,436.7371345018185
155,1096.1350303470713
156,482.3427941164446
157,1080.7036782699781
158,2514.841471739961
159,577.2401509717592
160,701.8743422410322
161,517.32640512708
162,641.7961737199262
163,456.081360636569
164,312.99406872599053
165,313.0007568445126
166,251.97445719067423
167,330.51013631067406
168,165.87922843858794
169,163.81870595250675
170,175.26255486486926
171,215.56984544464925
172,311.7372052767194
173,540.4843604462985
174,7948.102828778259
175,1867.0289504742439
176,406.59070070943477
177,270.80001808660836
178,852.7298679077645
179,538.6872925946757
180,248.97999916541949
181,381.15439030723644
182,961.9587197102489
183,1643.7176946692196
184,1946.5987787999845
185,468.03578560753283
186,1374.8941464607365
187,689.4840956159011
188,2182.604053417251
189,1986.5066507053082
190,1920.06477350924
191,847.7966680816502
192,215.35195782996493
193,383.0121427162619
194,745.1646015646367
195,3916.8244466955657
196,648.5654352411914
197,1341.661529010688
198,799.3410726146421
199,682.5225447995439
200,1487.5291739607217
201,3068.73051672586
202,482.7838429740815
203,222.75256575952244
204,400.68658563526844
205,1594.2231728407548
206,634.9443000993263
207,331.03606177872274
208,758.454545247775
209,516.8886961601095
210,1460.1758038627092
211,396.04286329520943
212,478.74962193033
213,808.4147072548319
214,837.6139968745862
215,391.39841411335715
216,558.4391443398615
217,1100.6813053960273
218,852.4809501832468
219,2218.125294416997
220,5863.453255179026
221,396.4687228335302
222,245.98887886035274
223,225.23888305149043
224,457.5696897483412
225,323.29009443165154
226,3327.9267353516043
227,641.689412784613
228,1025.2826505793278
229,1334.5168018316313
230,1401.8383273616012
231,969.948813042575
232,583.5786548112014
233,722.799056871983
234,718.6301110512031
235,703.3857767138223
236,810.0580368323697
237,995.8274292464578
238,2906.596316169912
239,1925.186736627945
240,1028.870429026068
241,2878.3254276487205
242,739.5387825322921
243,1065.5256736522788
244,629.0796258484646
245,538.6104643800282
246,931.1719963888049
247,1894.5670273634125
248,658.0851378393992
249,1197.8681527221802
250,724.5528251464506
