,Loss
0,0.607658104179427
1,0.4080293086830352
2,0.28875858445535413
3,0.21186749804764987
4,0.1412699891254306
5,0.10623796035069973
6,0.0446987719842582
7,0.059733082163438665
8,0.0353072386702479
9,0.046474235714777025
10,0.05566352764517433
11,0.06010761176148662
12,0.02645584761958162
13,0.03034253048208484
14,0.026099261857689272
15,0.022250871268806805
16,0.048060342830376614
17,0.019014894606152667
18,0.015289935085547768
19,0.04036791001717575
20,0.014137545314952149
21,0.017288138767798954
22,0.03397476443215055
23,0.035910204395349865
24,0.0410522774564015
25,0.02042566719210299
26,0.031076887763265403
27,0.02460361543271574
28,0.037838708922117804
29,0.0627923932855083
30,0.022419255889326452
31,0.024403483052083175
32,0.025950228104920824
33,0.040709867663463226
34,0.03151820119828699
35,0.04057900456327843
36,0.018963575818634126
37,0.050364373997217625
38,0.04708353388489286
39,0.048265822697885596
40,0.042165841228415955
41,0.0315922815130989
42,0.0921557962676161
43,0.08336035592101325
44,0.04265139168637688
45,0.04666191230289769
46,0.06238465053174878
47,0.039612295876759164
48,0.0285345446376823
49,0.03349384610264679
50,0.03268250086848638
51,0.0499636419500348
52,0.05373151426829281
53,0.04579349524683494
54,0.06052140849424177
55,0.027607533767877612
56,0.03570410145912319
57,0.024605010401865003
58,0.025683708061114884
59,0.05157000602566768
60,0.024488715659595074
61,0.06448396700907325
62,0.18946226825355553
63,0.0924812942299468
64,0.024944337772399194
65,0.08875805300895082
66,0.0589380752156103
67,0.0428258316942447
68,0.07333418164962495
69,0.04607497158158367
70,0.1033894553384016
71,0.06429833216325279
72,0.11133397831472394
73,0.14235729896627164
74,0.03557519999967553
75,0.04521791743245558
76,0.052181856962579334
77,0.07412588608749501
78,0.06613786132220412
79,0.09640331455757405
80,0.03077766443602741
81,0.028880555986870605
82,0.058711108782699736
83,0.10729651336478127
84,0.061810237088684515
85,0.05063073747151066
86,0.06184459161268023
87,0.08250985998165561
88,0.1570403564510343
89,0.03258705143562111
90,0.026510581983893645
91,0.03903759421846189
92,0.052856319039710796
93,0.07368299980917073
94,0.04492924943915568
95,0.14767623283405557
96,0.060819863129290754
97,0.07849112978265112
98,0.06570841296634171
99,0.08599522855656687
100,0.033737985793777625
101,0.06235191967070932
102,0.09875817295396701
103,0.07594212021451767
104,0.026829033947433346
105,0.026376983887166715
106,0.06256278206938078
107,0.049932114583725706
108,0.03383836691646138
109,0.0286280553562392
110,0.018682383825580472
111,0.03418637257127557
112,0.02866862560476875
113,0.018907328607747333
114,0.022479812212986873
115,0.03168295599898556
116,0.02092417287931312
117,0.030466592556331308
118,0.01955537451649434
119,0.02495292001476628
120,0.010351367083239893
121,0.061538017447674065
122,0.04965911135077476
123,0.03764838290371699
124,0.025396181465657718
125,0.013706495187329892
126,0.04506092105157222
127,0.034271494255881406
128,0.023172840028928478
129,0.020376103874150432
130,0.0176879878587215
131,0.021420572438364614
132,0.017985017925093418
133,0.050103201414458454
134,0.019437994385589262
135,0.012731211246955355
136,0.12249489453970455
137,0.015749640679496225
138,0.010242222677425162
139,0.01717846225510584
140,0.00813845718932953
141,0.024049116775859147
142,0.00610619832878001
143,0.008898914197152408
144,0.01320718103161198
145,0.02572138322611863
146,0.03085584781510988
147,0.01888242654322312
148,0.013140849782939768
149,0.0061499483429543035
150,0.08047757921394805
151,0.011247434259348665
152,0.023461446847159097
153,0.009207719539699611
154,0.017582262606470066
155,0.026836267675389536
156,0.01450339852781326
157,0.04129285389208235
158,0.014456247848102066
159,0.014621428416467097
160,0.01134563638624968
161,0.02903253688136829
162,0.034818970214109866
163,0.024509425851647393
164,0.10063724475558047
165,0.02191542868677061
166,0.0639862937881844
167,0.017597877162552324
168,0.042770850317538134
169,0.00667838803574341
170,0.021871747955447062
171,0.018057954308460467
172,0.04200169302814629
173,0.010620832695713034
174,0.026472692302195355
175,0.033919866508585986
176,0.033059328189938245
177,0.04915238543762825
178,0.013250195674481801
179,0.03191895651480081
180,0.042135747031716166
181,0.03007424397401337
182,0.015516425080750195
183,0.019842517884535484
184,0.017045935719306727
185,0.016520061312257896
186,0.01324332988297101
187,0.03324862645686153
188,0.030855608365163788
189,0.014122710529773031
190,0.015510044995653515
191,0.04209795059341559
192,0.01602538164715952
193,0.03791634982944743
194,0.016100616729363536
195,0.03634893251810354
196,0.031219996907475435
197,0.0186473599265355
198,0.046314205683302134
199,0.06961479028323084
200,0.012525518546340209
201,0.02666158861693475
202,0.04336372027499351
203,0.028683526644090306
204,0.025458602829985466
205,0.035165553003753305
206,0.008989921319516725
207,0.03306672385515412
208,0.029353971756063402
209,0.0340864909217089
210,0.010011950654188695
211,0.03154151486305636
212,0.022937303995058757
213,0.03499658695045582
214,0.029389456857279582
215,0.013969615134192282
216,0.014767260764983803
217,0.03060471785511254
218,0.0103936442932536
219,0.016364310683275107
220,0.042617555401193385
221,0.016380588952051765
222,0.011986869997235772
223,0.03525081060433877
224,0.01072185661723779
225,0.01421442825885606
226,0.015027656375605148
227,0.02109559502277989
228,0.019851260262839787
229,0.01909054146235576
230,0.007923410905641503
231,0.009158341275542626
232,0.018251369162044284
233,0.012703478769617504
234,0.027902874523078935
235,0.07018828210066204
236,0.016239915076971555
237,0.04296199949340007
238,0.015278092341941375
239,0.035765581009400194
240,0.028048129156013603
241,0.017671563238400266
242,0.03168076982483399
243,0.04269832190257148
244,0.040139434959564825
245,0.04658322022451102
246,0.07111362460937017
247,0.04015080789977219
248,0.04703445955365169
249,0.03556009732783423
250,0.015163591675991484
251,0.01075426036004501
252,0.003592236159784079
253,0.018043025213160035
254,0.02909369695262285
255,0.02650108693896982
256,0.0248495136683232
257,0.027808627324702684
258,0.0146005893228903
259,0.03652868649160155
260,0.05146681356136469
261,0.02983322559712178
262,0.03120219465781702
263,0.01966141503153267
264,0.023901492472577956
265,0.015457709944257658
266,0.027767158921142253
267,0.01370106552822108
268,0.013921796735849057
269,0.0294381220825926
270,0.033134897289801304
271,0.014006278558917984
272,0.011383361323896678
273,0.023816488030570328
274,0.013835336532883958
275,0.018072490964186727
276,0.029694157739868388
277,0.04983404864033218
278,0.008476522668661345
279,0.013175108511677535
280,0.01215711894328706
281,0.021090465660472547
282,0.02345463303499855
283,0.00812046600258327
284,0.020846867611180642
285,0.02767246327923658
286,0.01873884426931909
287,0.012336821190638147
288,0.17630269422588754
289,0.011938967577953008
290,0.01400289180164691
291,0.013175878104812
292,0.023703694256823837
293,0.01879921480467601
294,0.01799244433068452
295,0.016872139781480656
296,0.2091344530301285
297,0.028767234885617655
298,0.08053352729293692
299,0.020292045206588227
300,0.04289046679778039
301,0.007978338384418748
302,0.019151980197420926
303,0.016075623312281094
304,0.016150075405403187
305,0.014592672005619534
306,0.009239891537527
307,0.004208871547325544
308,0.021126880348401756
309,0.02387166778644314
310,0.011822747328187689
311,0.03419525741264806
312,0.06004766252663103
313,0.013310166844621562
314,0.06451717591417036
315,0.02681092159327818
316,0.02394598621503974
317,0.02827991839767492
318,0.04230503383478208
319,0.0193829583092338
320,0.013878259721241192
321,0.01141378379188609
322,0.033788746164646
323,0.041762032225960866
324,0.010469755488884402
325,0.02059464737903909
326,0.013899600417153124
327,0.042131691521444734
328,0.01597465415034094
329,0.02984176724567078
330,0.014667910517528072
331,0.014199798022673349
332,0.03433603901066817
333,0.01680071252931157
334,0.04851835501103778
335,0.009796935810300056
336,0.02657760171132395
337,0.3750414028618252
338,0.021173863618969335
339,0.049904404185963355
340,0.020998369367225676
341,0.024753175894147716
342,0.057365550614485984
343,0.014067108269227902
