,Loss,Average Loss
0,0.482232033868786,0.482232033868786
1,0.49365499636624,0.49365499636624
2,0.490885380748659,0.490885380748659
3,0.595291799027473,0.595291799027473
4,0.727575803827494,0.557928002767731
5,2.63403890792288,0.988289377578549
6,1.233574180305,1.1362732143663
7,0.80657826514896,1.19941179124636
8,0.704996683956415,1.22135276823215
9,0.517318621277809,1.17930133172221
10,0.557486288249493,0.763990807787536
11,0.396746526176867,0.596625276961909
12,1.4808507990354,0.731479783739196
13,0.383265478119938,0.667133542571901
14,0.44328409410723,0.652326637137785
15,1.50880852456394,0.842591084400674
16,1.01827215030789,0.966896209226879
17,1.10830953642726,0.892387956705252
18,1.21806825660169,1.0593485124016
19,1.65281408429146,1.30125451043845
20,0.888972307555378,1.17728726703674
21,1.56919156592339,1.28747115015984
22,0.539345393516123,1.17367832157761
23,2.73054975653067,1.4761746215634
24,0.828249331004918,1.3112616709061
25,0.648158032912761,1.26309881597757
26,0.523581536766142,1.05397681014612
27,0.862923259241506,1.1186923832912
28,1.17109971651807,0.80680237528868
29,14.3778745462187,3.51672741833143
30,1.59747825769009,3.7065914632869
31,4.27825745256996,4.45752664644766
32,0.609008402470499,4.40674367509346
33,0.556228418578394,4.28376941550552
34,0.760816315701231,1.56035776940204
35,0.657103079138324,1.37228273369168
36,0.652367937169038,0.647104830611497
37,0.65807785037905,0.656918720193207
38,1.06001315725916,0.757675667929361
39,0.829625428561121,0.771437490501339
40,22.1065112971235,5.06131913409838
41,1.06024260945906,5.14289406855638
42,4.41412213081403,5.89410292464338
43,8.0171333601349,7.28552696521852
44,1.29901988575621,7.37940585665754
45,2.11949403684121,3.38200240460108
46,9.71123397606425,5.11220067792212
47,4.73835502074217,5.17704725590775
48,3.05737030218297,4.18509464431736
49,5.56741592399776,5.03877385196567
50,1.30897073028027,4.87666919065348
51,3.03756928145885,3.5419362517324
52,2.42122097128304,3.07850944184058
53,12.0872771987444,4.88449082115287
54,1.55937142767943,4.0828819218892
55,1.40639503904094,4.10236678364134
56,1.70109673542902,3.83507227443537
57,2.41946763598826,3.83472160737641
58,12.4776194795966,3.91279006354685
59,301.267081399169,63.8543320578447
60,17.148255083058,67.0027040666482
61,71.9878057658672,81.0600458727358
62,6.8844845585525,81.9530492572486
63,67.9255957151763,93.0426445043646
64,1.79456857884443,33.1481419402997
65,1.38830231143322,29.9961513859747
66,0.730766541999765,15.7447435412013
67,0.547035261377459,14.4772536817662
68,0.566050809586886,1.00534470064835
69,0.489372397249099,0.744305464329286
70,0.41645627655671,0.549936257353984
71,0.510224882122566,0.505827925378544
72,0.515164065011777,0.499453686105408
73,0.455694189679343,0.477382362123899
74,1.40904209712171,0.661316302098421
75,1.44376244223677,0.866777535234432
76,0.474197318659026,0.859572022541724
77,1.19862428556371,0.996264066652111
78,1.03460360432218,1.11204594958068
79,0.409200991502439,0.912077728456825
80,0.39131085742265,0.701587411494002
81,0.585268698446453,0.723801687451487
82,0.405659100164667,0.565208650371678
83,1.31614914861129,0.6215177592295
84,1.09637862449454,0.75895328582792
85,0.580140671166009,0.796719248576592
86,0.40359931261828,0.760385371410957
87,0.470362468902022,0.773326045158428
88,1.58655636352487,0.827407488141144
89,0.607879619915275,0.729707687225291
90,1.33779766981024,0.881239086954138
91,0.528961825766601,0.906311589583802
92,0.563808574713767,0.925000810746151
93,1.00462717338232,0.808614972717642
94,1.09537241120124,0.906113530974835
95,0.473587945146574,0.733271586042101
96,1.25047046164982,0.877573313218745
97,1.03270479282364,0.97135255684072
98,0.966626946089673,0.96375251138219
99,0.778394567035139,0.90035694254897
100,0.833397177263396,0.972318788972334
101,0.74528266415,0.87128122947237
102,0.524585030600429,0.769657277027727
103,1.29354088220923,0.835040064251639
104,0.988598446035758,0.877080840051762
105,0.392345550330356,0.788870514665155
106,0.863511662976816,0.812516314430518
107,0.814403719367692,0.870480052183971
108,0.653636368946172,0.742499149531359
109,1.5588834411581,0.856556148555828
110,0.867123203445226,0.951511679178802
111,0.490409620665014,0.876891270716442
112,0.486066998463502,0.811223926535604
113,0.493965483090142,0.779289749364398
114,2.01536761429161,0.870586583991098
115,0.441957643744536,0.78555347205096
116,0.469376159738749,0.781346779865707
117,1.06492437460984,0.897118255094974
118,1.059550595982,1.01023527767335
119,1.42393892947584,0.891949540710193
120,0.42555602339562,0.88866921664041
121,0.457118383963098,0.88621766148528
122,1.19467519968748,0.912167826500809
123,1.31299044933767,0.962855797171942
124,1.07572673875839,0.89321335902845
125,1.14975563813932,1.03805328197719
126,0.393321652721352,1.02529393572884
127,0.459092011945177,0.87817729818038
128,0.475376962544396,0.710654600821726
129,0.88297509566255,0.672104272202559
130,0.549997552511922,0.55215265507708
131,1.10223900654091,0.693936125840992
132,0.54858280676417,0.711834284804791
133,0.920513754046988,0.800861643105309
134,0.521384534239769,0.728543530820753
135,0.435850520804524,0.705714124479273
136,0.920240770380405,0.669314477247172
137,0.465304018370807,0.652658719568499
138,0.480250504275318,0.564606069614165
139,1.07938144227301,0.676205451220812
140,0.372662631375715,0.663567873335051
141,0.865491923335145,0.652618103925998
142,0.443583103101992,0.648273920872235
143,0.426895011262968,0.637602822269765
144,0.734906605817377,0.56870785497864
145,0.735052178893238,0.641185764482144
146,2.60201040268876,0.988489460352866
147,1.60259698686132,1.22029223710473
148,0.413223762848065,1.21755798742175
149,1.42763562127948,1.35610379051417
150,0.264202510343603,1.26193385680424
151,0.843949806597084,0.910321737585909
152,0.389204528334085,0.667643245880463
153,0.562828114904141,0.697564116291678
154,0.40902442005463,0.493841876046708
155,0.466369918503915,0.534275357678771
156,1.13867530787975,0.593220457935304
157,0.781089458166389,0.671597443901765
158,0.452189222397283,0.649469665400393
159,0.33172527118586,0.634009835626639
160,0.425104090292007,0.625756669984257
161,0.480951758369338,0.494211960082175
162,0.581819054309744,0.454357879310846
163,0.683371977003117,0.500594430232013
164,0.514203207116225,0.537090017418086
165,0.558208134447705,0.563710826249226
166,0.664388500293717,0.600398174634101
167,2.24914819737896,0.933864003247945
168,0.49309818061447,0.895809243970216
169,2.14270129826182,1.22150886219933
170,0.35584864479024,1.18103696426784
171,0.408823111582024,1.1299238865255
172,1.2057491768297,0.921244082415651
173,0.493954864534317,0.92141541919962
174,0.520459637182053,0.596967086983667
175,0.348256056739774,0.595448569373574
176,0.423563880223082,0.598396723101786
177,0.31195623522508,0.419638134780861
178,1.48919244842255,0.618685651558507
179,0.490998492769177,0.612793422675932
180,0.507956800278043,0.644733571383586
181,0.41482384937699,0.642985565214367
182,0.311204001156148,0.64283511840058
183,0.414979894838689,0.427992607683809
184,0.840484561515041,0.497889821432982
185,0.76795731568709,0.549889924514791
186,0.497770728747128,0.566479300388819
187,0.430061493086396,0.590250798774869
188,0.403971045208164,0.588049028848763
189,1.45107047415222,0.710166211376199
190,0.273175559607625,0.611209860160307
191,0.408094468858326,0.593274608182546
192,0.259609890345018,0.559184287634271
193,0.853547452995553,0.649099569191749
194,0.50724539054354,0.460334552470013
195,0.214845161593985,0.448668472867284
196,0.478129359424929,0.462675450980605
197,0.354754182498436,0.481704309411289
198,0.455865644754522,0.402167947763082
199,0.466659496814827,0.39405076901734
200,0.709534155594884,0.49298856781752
201,0.595925836754031,0.51654786328334
202,0.449678952318664,0.535532817247386
203,0.325525126130015,0.509464713522484
204,0.459505924303085,0.508033999020135
205,0.50373227451928,0.466873622805015
206,0.961558356741443,0.540000126802497
207,0.406040151778143,0.531272366694393
208,0.566142995510381,0.579395940570466
209,0.586052960599773,0.604705347829804
210,0.420252877107583,0.588009468347465
211,0.771399024408311,0.549977601880838
212,1.05237589187454,0.679244749900118
213,1.082432483905,0.782502647579041
214,0.509139830665663,0.767120021592219
215,0.398762294117296,0.762821904994162
216,0.338770768707678,0.676296253854035
217,0.346115938574076,0.535044263193942
218,0.312087073200382,0.380975181053019
219,0.440712307044305,0.367289676328747
220,0.503949230524449,0.388327063610178
221,0.572206882480532,0.435014286364749
